type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
sanctioning,27,44.65,51.35,16.7,26.85,1.1,4.0,20.85,0.45,0.33146696528555436,0.6685330347144457,0.6685330347144457,65.35,0.6760416666666668,0.0,0.0,0.32,4.145,-0.1155
sanctioning,28,44.35,51.35,16.85,26.65,0.85,4.3,21.05,0.4,0.3314543404735062,0.6685456595264937,0.6685456595264938,66.0,0.6854754440961337,0.0,0.0,0.3145,4.269,-0.1205
sanctioning,29,42.0,53.65,15.35,25.55,1.1,4.35,21.3,0.4,0.30238095238095236,0.6976190476190476,0.6976190476190476,66.05,0.6863565081024569,0.0,0.0,0.338,4.3735,-0.068
sanctioning,30,40.6,54.75,15.35,24.4,0.85,4.65,21.65,0.25,0.33374384236453203,0.666256157635468,0.666256157635468,65.65,0.6858940744625066,0.0,0.0,0.3055,4.486,-0.147
sanctioning,31,42.0,53.25,16.25,24.95,0.8,4.75,22.1,0.25,0.3547619047619048,0.6452380952380953,0.6452380952380953,63.4,0.662992125984252,0.0,0.0,0.317,4.6105,-0.125
sanctioning,32,40.1,55.1,14.75,24.4,0.95,4.8,22.5,0.4,0.2855361596009975,0.7144638403990025,0.7144638403990025,66.3,0.6922268907563026,0.0,0.0,0.311,4.71,-0.122
sanctioning,33,42.55,52.5,18.35,23.3,0.9,4.95,22.65,0.3,0.37485311398354876,0.6251468860164513,0.6251468860164512,62.6,0.6554445028932141,0.0,0.0,0.312,4.849,-0.135
sanctioning,34,42.05,52.95,16.8,24.45,0.8,5.0,22.9,0.1,0.3246135552913199,0.6753864447086801,0.6753864447086801,65.8,0.6915789473684211,0.0,0.0,0.329,4.9635,-0.0875
sanctioning,35,42.7,52.25,17.3,24.55,0.85,5.05,23.15,0.25,0.3360655737704918,0.6639344262295082,0.6639344262295082,63.9,0.6703528172722485,0.0,0.0,0.3195,5.082,-0.1055
sanctioning,36,41.9,52.95,15.1,25.8,1.0,5.15,23.4,0.45,0.30787589498806683,0.6921241050119332,0.6921241050119332,64.65,0.6768581971534001,0.0,0.0,0.3135,5.1865,-0.1235
