type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
hint_prob,0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hint_prob,1,25.5,72.25,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,30.0,0.3,-0.068,0.06,0.16425,0.15,-0.239
hint_prob,2,29.516666666666666,71.66111111111111,12.4,7.033333333333334,0.08333333333333333,0.0,0.31666666666666665,0.0,0.6631158455392809,0.4456280514869064,0.336884154460719,45.9,0.4589999999999999,-0.11783333333333335,0.07116666666666667,0.22,0.2751666666666666,-0.3661
hint_prob,3,28.475,71.62395833333333,11.175,9.7,0.1,0.0125,0.8374999999999999,0.0,0.0256410256410256,0.5778107822049233,0.9743589743589745,65.6,0.6563281640820411,-0.110875,0.093,0.247,0.33887500000000004,-0.11765
hint_prob,4,29.130000000000003,71.46716666666666,11.7,11.309999999999999,0.12,0.030000000000000006,1.5699999999999998,0.0,0.4094488188976378,0.5803588619844111,0.5905511811023622,56.55,0.566066066066066,-0.12669999999999998,0.1062,0.2632,0.40049999999999997,-0.217
hint_prob,5,28.46666666666667,71.46986111111111,10.566666666666666,12.725,0.17500000000000002,0.049999999999999996,2.2666666666666666,0.0,0.1033797216699801,0.6330690980420126,0.8966202783300199,59.85,0.599399098647972,-0.13166666666666668,0.11308333333333333,0.27158333333333334,0.44541666666666674,-0.235
hint_prob,6,27.978571428571428,71.53743197278912,10.028571428571428,13.464285714285714,0.19999999999999998,0.07857142857142858,2.935714285714286,0.0071428571428571435,0.2295409181636726,0.6526962385840575,0.7704590818363274,57.9,0.5799498746867168,-0.1395,0.11985714285714286,0.27864285714285714,0.4848571428571429,-0.2243
hint_prob,7,27.05,71.70150297619048,9.23125,13.837499999999999,0.23125,0.1,3.54375,0.00625,0.0827250608272506,0.685768576157644,0.9172749391727494,58.4,0.5854636591478697,-0.1396875,0.124625,0.2875625,0.51625,-0.12315
hint_prob,8,26.544444444444444,71.88220017636685,8.966666666666667,13.944444444444445,0.30000000000000004,0.12777777777777777,4.144444444444444,0.005555555555555556,0.2977777777777778,0.6875967590537083,0.7022222222222222,55.8,0.5599598595082789,-0.15033333333333332,0.12477777777777778,0.29088888888888886,0.5475,-0.3486499999999999
hint_prob,9,25.910000000000004,72.08798015873016,8.625,13.934999999999999,0.35,0.15,4.695,0.005,0.2079207920792079,0.6980450039404167,0.7920792079207921,58.0,0.5820371299548419,-0.15555,0.12525,0.29435,0.5763,-0.2896499999999999
hint_prob,10,25.254545454545454,72.31262659058115,8.318181818181818,13.82272727272727,0.38636363636363635,0.18636363636363634,5.177272727272728,0.009090909090909092,0.213903743315508,0.7060496632807871,0.786096256684492,55.1,0.5535444947209652,-0.15968181818181817,0.12522727272727271,0.29822727272727273,0.6031818181818182,-0.2785
hint_prob,11,24.650000000000002,72.5462965969216,8.075000000000001,13.670833333333333,0.4041666666666666,0.2333333333333333,5.641666666666667,0.008333333333333333,0.2361111111111111,0.7108695987481289,0.7638888888888888,54.25,0.5465994962216625,-0.1655,0.12354166666666666,0.300375,0.6286666666666667,-0.36995
hint_prob,12,24.042307692307695,72.78652230248385,7.8307692307692305,13.507692307692308,0.3961538461538462,0.28846153846153844,6.076923076923077,0.007692307692307693,0.226865671641791,0.7156591933335197,0.7731343283582089,55.55,0.5608278647147905,-0.17119230769230767,0.12142307692307693,0.30165384615384616,0.6529230769230769,-0.4116499999999999
hint_prob,13,23.389285714285712,73.03569928087785,7.503571428571428,13.35,0.39285714285714285,0.33571428571428574,6.4678571428571425,0.014285714285714287,0.1610738255033557,0.7244639777023144,0.8389261744966443,55.8,0.5623422513881877,-0.17607142857142857,0.11928571428571429,0.30317857142857146,0.6753214285714285,-0.403
hint_prob,14,22.733333333333334,73.29198599548599,7.216666666666667,13.129999999999999,0.38666666666666666,0.38666666666666666,6.843333333333334,0.013333333333333334,0.1918819188191882,0.7300409179342142,0.8081180811808119,52.3,0.5288169868554096,-0.18036666666666665,0.11716666666666667,0.3047333333333333,0.6963,-0.4075
hint_prob,15,22.021875,73.55733062076813,6.85625,12.915625,0.375,0.440625,7.1875,0.0125,0.0748898678414096,0.7422327438232377,0.9251101321585904,54.35,0.5503797468354431,-0.1845625,0.1150625,0.3060625,0.71515625,-0.422
hint_prob,16,21.302941176470586,73.83077484030771,6.523529411764706,12.644117647058822,0.37058823529411766,0.49117647058823527,7.514705882352941,0.014705882352941176,0.1071428571428571,0.7510930025899379,0.8928571428571429,51.85,0.524822695035461,-0.1895294117647059,0.11202941176470589,0.30717647058823533,0.7323529411764705,-0.482
hint_prob,17,20.608333333333334,74.10992932448815,6.261111111111111,12.31388888888889,0.36666666666666664,0.5361111111111111,7.813888888888889,0.01666666666666667,0.1704545454545454,0.7554514721430222,0.8295454545454546,52.45,0.530901722391084,-0.19594444444444445,0.10927777777777778,0.30722222222222223,0.7484166666666667,-0.55115
hint_prob,18,19.894736842105264,74.39486379217438,5.981578947368422,11.968421052631578,0.36578947368421055,0.5815789473684211,8.09736842105263,0.01578947368421053,0.0780141843971631,0.7642164375882756,0.9219858156028368,52.25,0.5299188640973631,-0.2014736842105263,0.10644736842105262,0.3076052631578947,0.7630263157894737,-0.5505
