type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
primitive,0,30.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
primitive,1,21.0,79.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.3405,0.3,-0.319
primitive,2,37.9,62.1,24.9,13.0,0.0,0.0,3.2,0.0,0.8959854014598541,0.552007299270073,0.1040145985401459,34.05,0.67025,0.0,0.0,0.3185,0.6795,-0.363
primitive,3,43.38333333333333,56.61666666666667,26.2,17.099999999999998,0.08333333333333333,0.0,5.133333333333334,0.0,0.5988960441582336,0.5017061847939708,0.4011039558417663,61.4,0.6515,0.0,0.0,0.3045,0.8345,-0.391
primitive,4,47.975,52.0,27.175,20.6625,0.1375,0.1,6.9125,0.0,0.6785425101214575,0.4566440110651137,0.3214574898785425,47.75,0.6081194944944944,0.0,0.0,0.3285,1.0295,-0.345
primitive,5,50.489999999999995,49.45,26.130000000000003,24.16,0.2,0.2,8.65,0.0,0.6184971098265897,0.441615786886773,0.3815028901734104,55.4,0.5975176396837719,0.0,0.0,0.3395,1.17,-0.322
primitive,6,52.574999999999996,47.34166666666667,25.46666666666667,26.858333333333334,0.25,0.2,10.291666666666666,0.0,0.6579365079365079,0.42502373774955954,0.342063492063492,49.3,0.5802626957284606,0.0,0.0,0.325,1.3145,-0.348
primitive,7,54.050000000000004,45.84285714285714,24.74285714285714,28.957142857142856,0.35000000000000003,0.25,11.778571428571428,0.0,0.6009538950715421,0.421312647346545,0.3990461049284579,54.1,0.5748474377278677,0.0,0.0,0.337,1.4445,-0.325
primitive,8,55.18125,44.68125,24.225,30.53125,0.425,0.35,13.15,0.0,0.6172741679873217,0.41648929542981167,0.3827258320126783,53.75,0.5704149901995411,0.0,0.0,0.328,1.5855,-0.3435
primitive,9,56.15555555555555,43.65555555555555,23.711111111111112,31.977777777777778,0.4666666666666667,0.6,14.433333333333334,0.0,0.6121970289288506,0.4133019260566269,0.3878029710711493,53.05,0.5663357927640007,0.0,0.0,0.321,1.719,-0.3595
primitive,10,56.879999999999995,42.875,23.36,33.035,0.485,0.75,15.62,0.0,0.582807570977918,0.4136909763531724,0.417192429022082,56.0,0.5661253872911272,0.0,0.0,0.323,1.8465,-0.351
primitive,11,57.26818181818182,42.43181818181818,23.004545454545454,33.75454545454546,0.509090909090909,0.85,16.754545454545454,0.0,0.615699100572363,0.41101915117812376,0.3843008994276369,53.5,0.5637127598213474,0.0,0.0,0.3165,1.9735,-0.3615
primitive,12,57.5375,42.112500000000004,22.679166666666664,34.295833333333334,0.5625,0.9,17.795833333333334,0.0,0.5801652892561984,0.4117537811419303,0.4198347107438016,56.3,0.5640794479324343,0.0,0.0,0.319,2.091,-0.3545
primitive,13,57.896153846153844,41.70384615384615,22.53076923076923,34.75,0.6153846153846154,1.0,18.792307692307695,0.0,0.5948553054662379,0.41124538986437886,0.405144694533762,54.35,0.5629187133983931,0.0,0.0,0.3255,2.229,-0.342
primitive,14,58.06785714285714,41.478571428571435,22.25714285714286,35.13214285714286,0.6785714285714286,1.15,19.75,0.0,0.5505804311774462,0.41397211693281993,0.4494195688225539,57.65,0.5643678680920623,0.0,0.0,0.311,2.3315,-0.371
primitive,15,58.18333333333333,41.3,22.0,35.45,0.7333333333333333,1.4,20.65666666666667,0.0,0.5811036789297659,0.41430039720864753,0.4188963210702341,55.3,0.5641334720177706,0.0,0.0,0.3115,2.4455,-0.3705
primitive,16,58.24375,41.175,21.85625,35.578125,0.809375,1.55,21.49375,0.0,0.5866441251056637,0.41424136456400307,0.4133558748943364,55.6,0.5641722351461673,0.0,0.0,0.313,2.5665,-0.363
primitive,17,58.32058823529412,41.0264705882353,21.7,35.76470588235294,0.8558823529411765,1.8,22.302941176470586,0.0,0.5835432409739715,0.4143716818852987,0.4164567590260285,54.75,0.5637818472874434,0.0,0.0,0.3265,2.6875,-0.3365
primitive,18,58.36388888888889,40.894444444444446,21.591666666666665,35.888888888888886,0.8833333333333333,2.25,23.086111111111112,0.0,0.5820642978003384,0.4145696830138744,0.4179357021996616,54.8,0.5636058452571238,0.0,0.0,0.316,2.8075,-0.359
primitive,19,58.363157894736844,40.810526315789474,21.426315789473687,36.01842105263158,0.9184210526315789,2.35,23.83157894736842,0.0,0.5681233933161953,0.41548057373334446,0.4318766066838046,56.1,0.5641792622461781,0.0,0.0,0.3055,2.913,-0.3685
primitive,20,58.370000000000005,40.714999999999996,21.302500000000002,36.1275,0.9400000000000001,2.6,24.5375,0.0,0.5974358974358975,0.4148347501748823,0.4025641025641026,54.4,0.5638963771626166,0.0,0.0,0.316,3.038,-0.3495
primitive,21,58.285714285714285,40.71190476190476,21.2,36.12380952380953,0.9619047619047618,2.75,25.204761904761902,0.0,0.5874558303886925,0.4147256749099502,0.4125441696113074,55.05,0.5639997324427907,0.0,0.0,0.291,3.158,-0.395
primitive,22,58.24545454545455,40.65909090909091,21.150000000000002,36.12045454545454,0.975,3.05,25.84090909090909,0.0,0.5923344947735192,0.4144047581061562,0.4076655052264808,55.05,0.5641733111101784,0.0,0.0,0.31,3.293,-0.3585
primitive,23,58.130434782608695,40.68043478260869,21.032608695652176,36.11304347826087,0.9847826086956522,3.25,26.441304347826087,0.0,0.5791366906474821,0.41468556468208495,0.420863309352518,54.95,0.5643378913371597,0.0,0.0,0.3035,3.41,-0.3665
primitive,24,57.99583333333334,40.725,20.910416666666666,36.09166666666667,0.99375,3.35,27.037499999999998,0.0,0.5828779599271403,0.4147870844900339,0.4171220400728597,55.45,0.5647287961493099,0.0,0.0,0.3165,3.5175,-0.3365
primitive,25,57.906000000000006,40.727999999999994,20.881999999999998,36.022,1.002,3.45,27.612,0.0,0.5766816143497757,0.4151283365364415,0.4233183856502242,55.4,0.5650914827290238,0.0,0.0,0.3035,3.644,-0.3615
primitive,26,57.77307692307692,40.77307692307692,20.817307692307693,35.948076923076925,1.0076923076923077,3.65,28.18653846153846,0.0,0.5849403122130394,0.41512569619992296,0.4150596877869605,55.0,0.5653124063005612,0.0,0.0,0.303,3.7545,-0.3635
primitive,27,57.63148148148148,40.82592592592592,20.74814814814815,35.87222222222222,1.011111111111111,3.85,28.75740740740741,0.0,0.5987025023169601,0.4146135406992977,0.4012974976830398,54.2,0.5652527819228339,0.0,0.0,0.315,3.875,-0.3375
primitive,28,57.49107142857143,40.88214285714286,20.698214285714283,35.775,1.0178571428571428,3.9,29.30892857142857,0.0,0.5409683426443203,0.4161999020084542,0.4590316573556797,57.2,0.5663228011205504,0.0,0.0,0.303,3.99,-0.3565
primitive,29,57.33275862068966,40.95862068965517,20.625862068965517,35.682758620689654,1.0241379310344827,4.0,29.862068965517242,0.0,0.5737240075614367,0.41654735340259585,0.4262759924385633,55.65,0.5667836528060487,0.0,0.0,0.2995,4.0985,-0.364
primitive,30,57.165,41.044999999999995,20.535,35.60166666666667,1.0283333333333333,4.15,30.4,0.0,0.575525812619503,0.41681158120185924,0.4244741873804971,55.15,0.567070137549064,0.0,0.0,0.3055,4.2075,-0.352
primitive,31,57.05483870967742,41.07419354838709,20.516129032258064,35.512903225806454,1.0258064516129033,4.3,30.924193548387095,0.0,0.5916279069767442,0.4165393396477107,0.4083720930232558,55.5,0.5674852074370049,0.0,0.0,0.332,4.3345,-0.2975
primitive,32,56.9546875,41.0921875,20.5265625,35.40625,1.021875,4.5,31.4296875,0.0,0.5812441968430826,0.41660860413237344,0.4187558031569173,54.55,0.5676014255946509,0.0,0.0,0.288,4.4655,-0.385
primitive,33,56.803030303030305,41.16212121212121,20.472727272727273,35.31060606060606,1.0196969696969695,4.65,31.919696969696968,0.0,0.6015399422521656,0.4160586481813268,0.3984600577478344,54.8,0.5678172823487307,0.0,0.0,0.3225,4.5795,-0.313
primitive,34,56.66617647058824,41.21911764705882,20.445588235294117,35.192647058823525,1.0279411764705884,4.75,32.40294117647059,0.0,0.5810162991371045,0.41614467914254943,0.4189837008628955,53.9,0.5677602818411759,0.0,0.0,0.299,4.6955,-0.3575
primitive,35,56.559999999999995,41.245714285714286,20.42285714285714,35.09857142857143,1.0385714285714287,4.9,32.879999999999995,0.0,0.5656279508970726,0.41666546114141734,0.4343720491029273,54.7,0.5679723885549821,0.0,0.0,0.3055,4.809,-0.3445
