type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
hermione,28,1.25,97.7,0.0,1.15,0.1,1.05,91.85,0.0,0.0,1.0,1.0,60.4,0.6104092976250631,-0.348,0.011,0.3165,0.8925,-0.6825
hermione,29,0.8,98.15,0.0,0.75,0.05,1.05,92.65,0.0,0.0,1.0,1.0,61.25,0.61899949469429,-0.355,0.0065,0.313,0.8925,-0.7055
hermione,30,0.7,98.25,0.0,0.65,0.05,1.05,93.3,0.0,0.0,1.0,1.0,61.0,0.6164729661445174,-0.329,0.0065,0.328,0.8925,-0.6495
hermione,31,0.4,98.55,0.0,0.35,0.05,1.05,93.8,0.0,0.0,1.0,1.0,61.05,0.616978271854472,-0.339,0.0035,0.3225,0.8925,-0.6765
hermione,32,0.35,98.6,0.0,0.3,0.05,1.05,94.2,0.0,0.0,1.0,1.0,60.9,0.6154623547246084,-0.3765,0.003,0.305,0.8925,-0.75
hermione,33,0.35,98.6,0.0,0.3,0.05,1.05,94.65,0.0,0.0,1.0,1.0,61.15,0.6179888832743811,-0.367,0.0025,0.31,0.8925,-0.7315
hermione,34,0.25,98.7,0.0,0.2,0.05,1.05,95.1,0.0,0.0,1.0,1.0,60.9,0.6154623547246083,-0.372,0.0015,0.307,0.8925,-0.7445
hermione,35,0.2,98.75,0.0,0.15,0.05,1.05,95.7,0.0,0.0,1.0,1.0,61.4,0.6205154118241536,-0.358,0.002,0.3145,0.8925,-0.7145
hermione,36,0.15,98.8,0.0,0.1,0.05,1.05,96.0,0.0,0.0,1.0,1.0,62.9,0.6356745831227892,-0.3985,0.0015,0.2945,0.8925,-0.796
hermione,37,0.15,98.8,0.0,0.1,0.05,1.05,96.4,0.0,0.0,1.0,1.0,63.9,0.6457806973218797,-0.359,0.0015,0.3145,0.8925,-0.7165
hermione,38,0.1,98.8,0.0,0.1,0.0,1.1,96.8,0.0,0.0,1.0,1.0,59.8,0.6046511627906977,-0.372,0.001,0.3085,0.8925,-0.7435
hermione,39,0.05,98.85,0.0,0.05,0.0,1.1,96.95,0.0,0.0,1.0,1.0,64.4,0.6511627906976746,-0.3565,0.0005,0.316,0.8925,-0.7125
hermione,40,0.05,98.85,0.0,0.05,0.0,1.1,97.3,0.0,0.0,1.0,1.0,60.3,0.6097067745197169,-0.3515,0.0005,0.3185,0.8925,-0.7025
hermione,41,0.05,98.85,0.0,0.05,0.0,1.1,97.45,0.0,0.0,1.0,1.0,62.15,0.628412537917088,-0.3555,0.0005,0.3165,0.8925,-0.7105
hermione,42,0.05,98.85,0.0,0.05,0.0,1.1,97.5,0.0,0.0,1.0,1.0,62.75,0.6344792719919111,-0.358,0.0005,0.3155,0.8925,-0.715
hermione,43,0.05,98.85,0.0,0.05,0.0,1.1,97.7,0.0,0.0,1.0,1.0,63.5,0.6420626895854399,-0.3555,0.0005,0.3165,0.8925,-0.7105
hermione,44,0.05,98.85,0.0,0.05,0.0,1.1,97.85,0.0,0.0,1.0,1.0,61.25,0.6193124368048535,-0.382,0.0005,0.3035,0.8925,-0.763
hermione,45,0.05,98.85,0.0,0.05,0.0,1.1,97.9,0.0,0.0,1.0,1.0,62.65,0.6334681496461072,-0.3515,0.0005,0.3185,0.8925,-0.7025
hermione,46,0.05,98.85,0.0,0.05,0.0,1.1,98.05,0.0,0.0,1.0,1.0,61.05,0.6172901921132458,-0.392,0.0005,0.2985,0.8925,-0.783
hermione,47,0.0,98.9,0.0,0.0,0.0,1.1,98.15,0.0,0,1,1,63.4,0.641051567239636,-0.3965,0.0,0.296,0.8925,-0.7935
hermione,48,0.0,98.9,0.0,0.0,0.0,1.1,98.4,0.0,0,1,1,62.65,0.6334681496461071,-0.393,0.0,0.298,0.8925,-0.786
hermione,49,0.0,98.9,0.0,0.0,0.0,1.1,98.4,0.0,0,1,1,63.0,0.6370070778564206,-0.379,0.0,0.305,0.8925,-0.758
hermione,50,0.0,98.9,0.0,0.0,0.0,1.1,98.5,0.0,0,1,1,62.8,0.6349848331648129,-0.358,0.0,0.3155,0.8925,-0.716
hermione,51,0.0,98.9,0.0,0.0,0.0,1.1,98.55,0.0,0,1,1,62.65,0.6334681496461071,-0.384,0.0,0.3025,0.8925,-0.768
hermione,52,0.0,98.9,0.0,0.0,0.0,1.1,98.55,0.0,0,1,1,62.8,0.6349848331648129,-0.362,0.0,0.3135,0.8925,-0.724
hermione,53,0.0,98.9,0.0,0.0,0.0,1.1,98.6,0.0,0,1,1,62.45,0.6314459049544995,-0.379,0.0,0.305,0.8925,-0.758
hermione,54,0.0,98.9,0.0,0.0,0.0,1.1,98.6,0.0,0,1,1,62.5,0.6319514661274014,-0.33,0.0,0.3295,0.8925,-0.66
hermione,55,0.0,98.9,0.0,0.0,0.0,1.1,98.65,0.0,0,1,1,61.5,0.621840242669363,-0.32,0.0,0.3345,0.8925,-0.64
hermione,56,0.0,98.9,0.0,0.0,0.0,1.1,98.75,0.0,0,1,1,62.5,0.6319514661274014,-0.356,0.0,0.3165,0.8925,-0.712
hermione,57,0.0,98.9,0.0,0.0,0.0,1.1,98.8,0.0,0,1,1,62.15,0.628412537917088,-0.37,0.0,0.3095,0.8925,-0.74
hermione,58,0.0,98.9,0.0,0.0,0.0,1.1,98.8,0.0,0,1,1,63.7,0.6440849342770475,-0.356,0.0,0.3165,0.8925,-0.712
hermione,59,0.0,98.9,0.0,0.0,0.0,1.1,98.85,0.0,0,1,1,62.6,0.6329625884732052,-0.359,0.0,0.315,0.8925,-0.718
hermione,60,0.0,98.9,0.0,0.0,0.0,1.1,98.95,0.0,0,1,1,62.65,0.6334681496461071,-0.395,0.0,0.297,0.8925,-0.79
hermione,61,0.0,98.9,0.0,0.0,0.0,1.1,99.05,0.0,0,1,1,62.85,0.6354903943377148,-0.387,0.0,0.301,0.8925,-0.774
hermione,62,0.0,98.9,0.0,0.0,0.0,1.1,99.1,0.0,0,1,1,63.1,0.6380182002022244,-0.371,0.0,0.309,0.8925,-0.742
hermione,63,0.0,98.9,0.0,0.0,0.0,1.1,99.1,0.0,0,1,1,63.0,0.6370070778564206,-0.377,0.0,0.306,0.8925,-0.754
hermione,64,0.0,98.9,0.0,0.0,0.0,1.1,99.1,0.0,0,1,1,62.8,0.6349848331648129,-0.368,0.0,0.3105,0.8925,-0.736
hermione,65,0.0,98.9,0.0,0.0,0.0,1.1,99.15,0.0,0,1,1,63.05,0.6375126390293225,-0.358,0.0,0.3155,0.8925,-0.716
hermione,66,0.0,98.9,0.0,0.0,0.0,1.1,99.15,0.0,0,1,1,62.75,0.634479271991911,-0.387,0.0,0.301,0.8925,-0.774
hermione,67,0.0,98.9,0.0,0.0,0.0,1.1,99.15,0.0,0,1,1,61.7,0.6238624873609707,-0.37,0.0,0.3095,0.8925,-0.74
hermione,68,0.0,98.9,0.0,0.0,0.0,1.1,99.15,0.0,0,1,1,64.1,0.6481294236602628,-0.347,0.0,0.321,0.8925,-0.694
hermione,69,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.4,0.6309403437815975,-0.367,0.0,0.311,0.8925,-0.734
hermione,70,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.65,0.6334681496461071,-0.347,0.0,0.321,0.8925,-0.694
hermione,71,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,63.2,0.6390293225480284,-0.377,0.0,0.306,0.8925,-0.754
hermione,72,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.8,0.6349848331648129,-0.367,0.0,0.311,0.8925,-0.734
hermione,73,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,63.15,0.6385237613751263,-0.382,0.0,0.3035,0.8925,-0.764
hermione,74,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,63.45,0.6415571284125379,-0.392,0.0,0.2985,0.8925,-0.784
hermione,75,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.3,0.6299292214357937,-0.371,0.0,0.309,0.8925,-0.742
hermione,76,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.05,0.627401415571284,-0.378,0.0,0.3055,0.8925,-0.756
hermione,77,0.0,98.9,0.0,0.0,0.0,1.1,99.2,0.0,0,1,1,62.55,0.6324570273003033,-0.358,0.0,0.3155,0.8925,-0.716
