type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
hint_prob,448,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.15,0.4898270600203459,-0.363,0.0,0.31,1.1225,-0.726
hint_prob,449,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.9,0.47711088504577825,-0.332,0.0,0.3255,1.1225,-0.664
hint_prob,450,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.6,0.4944048830111903,-0.343,0.0,0.32,1.1225,-0.686
hint_prob,451,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.05,0.48880976602238047,-0.363,0.0,0.31,1.1225,-0.726
hint_prob,452,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.4,0.4821973550356053,-0.288,0.0,0.3475,1.1225,-0.576
hint_prob,453,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.35,0.4816887080366226,-0.331,0.0,0.326,1.1225,-0.662
hint_prob,454,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.95,0.477619532044761,-0.347,0.0,0.318,1.1225,-0.694
hint_prob,455,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.3,0.4811800610376399,-0.384,0.0,0.2995,1.1225,-0.768
hint_prob,456,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.7,0.48524923702950157,-0.336,0.0,0.3235,1.1225,-0.672
hint_prob,457,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.8,0.4862665310274669,-0.299,0.0,0.342,1.1225,-0.598
hint_prob,458,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.35,0.49186164801627674,-0.328,0.0,0.3275,1.1225,-0.656
hint_prob,459,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.85,0.48677517802644965,-0.349,0.0,0.317,1.1225,-0.698
hint_prob,460,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.9,0.4872838250254323,-0.322,0.0,0.3305,1.1225,-0.644
hint_prob,461,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.1,0.46897253306205494,-0.33,0.0,0.3265,1.1225,-0.66
hint_prob,462,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.0,0.4883011190233978,-0.323,0.0,0.33,1.1225,-0.646
hint_prob,463,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.2,0.4699898270600204,-0.325,0.0,0.329,1.1225,-0.65
hint_prob,464,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.9,0.47711088504577825,-0.335,0.0,0.324,1.1225,-0.67
hint_prob,465,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.55,0.5040691759918616,-0.307,0.0,0.338,1.1225,-0.614
hint_prob,466,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.25,0.4704984740590031,-0.358,0.0,0.3125,1.1225,-0.716
hint_prob,467,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.45,0.482706002034588,-0.35,0.0,0.3165,1.1225,-0.7
hint_prob,468,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.85,0.48677517802644965,-0.328,0.0,0.3275,1.1225,-0.656
hint_prob,469,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.85,0.46642929806714145,-0.305,0.0,0.339,1.1225,-0.61
hint_prob,470,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.15,0.5,-0.291,0.0,0.346,1.1225,-0.582
hint_prob,471,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.55,0.4938962360122075,-0.341,0.0,0.321,1.1225,-0.682
hint_prob,472,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.7,0.4954221770091557,-0.321,0.0,0.331,1.1225,-0.642
hint_prob,473,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.15,0.4694811800610376,-0.352,0.0,0.3155,1.1225,-0.704
hint_prob,474,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.6,0.47405900305188203,-0.334,0.0,0.3245,1.1225,-0.668
hint_prob,475,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.85,0.5071210579857579,-0.309,0.0,0.337,1.1225,-0.618
hint_prob,476,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,44.9,0.45676500508647,-0.35,0.0,0.3165,1.1225,-0.7
hint_prob,477,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.15,0.5,-0.312,0.0,0.3355,1.1225,-0.624
hint_prob,478,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.5,0.4832146490335707,-0.312,0.0,0.3355,1.1225,-0.624
hint_prob,479,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.55,0.4837232960325534,-0.306,0.0,0.3385,1.1225,-0.612
hint_prob,480,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.4,0.47202441505595116,-0.34,0.0,0.3215,1.1225,-0.68
hint_prob,481,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.45,0.49287894201424215,-0.295,0.0,0.344,1.1225,-0.59
hint_prob,482,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.8,0.46592065106815866,-0.323,0.0,0.33,1.1225,-0.646
hint_prob,483,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.0,0.47812817904374366,-0.284,0.0,0.3495,1.1225,-0.568
hint_prob,484,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.35,0.46134282807731436,-0.324,0.0,0.3295,1.1225,-0.648
hint_prob,485,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.2,0.4903357070193286,-0.305,0.0,0.339,1.1225,-0.61
hint_prob,486,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.65,0.4745676500508647,-0.341,0.0,0.321,1.1225,-0.682
hint_prob,487,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.7,0.48524923702950157,-0.309,0.0,0.337,1.1225,-0.618
hint_prob,488,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.6,0.4944048830111903,-0.305,0.0,0.339,1.1225,-0.61
hint_prob,489,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.25,0.4704984740590031,-0.316,0.0,0.3335,1.1225,-0.632
hint_prob,490,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.6,0.47405900305188203,-0.311,0.0,0.336,1.1225,-0.622
hint_prob,491,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.3,0.4811800610376399,-0.325,0.0,0.329,1.1225,-0.65
hint_prob,492,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.35,0.4816887080366226,-0.349,0.0,0.317,1.1225,-0.698
hint_prob,493,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.1,0.4893184130213632,-0.298,0.0,0.3425,1.1225,-0.596
hint_prob,494,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.0,0.4577822990844354,-0.325,0.0,0.329,1.1225,-0.65
hint_prob,495,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.25,0.4908443540183113,-0.33,0.0,0.3265,1.1225,-0.66
hint_prob,496,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,44.55,0.45320447609359105,-0.346,0.0,0.3185,1.1225,-0.692
hint_prob,497,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.65,0.48474059003051884,-0.351,0.0,0.316,1.1225,-0.702
hint_prob,498,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.6,0.4638860630722279,-0.332,0.0,0.3255,1.1225,-0.664
hint_prob,499,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.75,0.4755849440488301,-0.324,0.0,0.3295,1.1225,-0.648
hint_prob,500,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.6,0.47405900305188203,-0.327,0.0,0.328,1.1225,-0.654
hint_prob,501,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.45,0.4725330620549339,-0.319,0.0,0.332,1.1225,-0.638
hint_prob,502,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.3,0.491353001017294,-0.332,0.0,0.3255,1.1225,-0.664
hint_prob,503,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.9,0.47711088504577825,-0.347,0.0,0.318,1.1225,-0.694
hint_prob,504,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.25,0.5010172939979655,-0.345,0.0,0.319,1.1225,-0.69
hint_prob,505,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.85,0.48677517802644965,-0.315,0.0,0.334,1.1225,-0.63
hint_prob,506,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.4,0.47202441505595116,-0.31,0.0,0.3365,1.1225,-0.62
hint_prob,507,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.35,0.5020345879959308,-0.336,0.0,0.3235,1.1225,-0.672
hint_prob,508,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.0,0.47812817904374366,-0.35,0.0,0.3165,1.1225,-0.7
hint_prob,509,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.85,0.48677517802644965,-0.323,0.0,0.33,1.1225,-0.646
hint_prob,510,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.35,0.4715157680569685,-0.333,0.0,0.325,1.1225,-0.666
hint_prob,511,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.45,0.482706002034588,-0.347,0.0,0.318,1.1225,-0.694
hint_prob,512,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.65,0.48474059003051884,-0.326,0.0,0.3285,1.1225,-0.652
hint_prob,513,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.9,0.47711088504577825,-0.319,0.0,0.332,1.1225,-0.638
hint_prob,514,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.45,0.4725330620549339,-0.321,0.0,0.331,1.1225,-0.642
hint_prob,515,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.2,0.5005086469989828,-0.325,0.0,0.329,1.1225,-0.65
hint_prob,516,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,50.45,0.5132248219735503,-0.325,0.0,0.329,1.1225,-0.65
hint_prob,517,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,50.15,0.5101729399796541,-0.339,0.0,0.322,1.1225,-0.678
hint_prob,518,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.7,0.47507629704984744,-0.336,0.0,0.3235,1.1225,-0.672
hint_prob,519,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.35,0.4816887080366226,-0.326,0.0,0.3285,1.1225,-0.652
hint_prob,520,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.15,0.4898270600203459,-0.306,0.0,0.3385,1.1225,-0.612
hint_prob,521,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.65,0.4745676500508647,-0.33,0.0,0.3265,1.1225,-0.66
hint_prob,522,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.45,0.482706002034588,-0.335,0.0,0.324,1.1225,-0.67
hint_prob,523,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.25,0.4908443540183113,-0.338,0.0,0.3225,1.1225,-0.676
hint_prob,524,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.15,0.4694811800610376,-0.319,0.0,0.332,1.1225,-0.638
hint_prob,525,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.05,0.47863682604272634,-0.307,0.0,0.338,1.1225,-0.614
hint_prob,526,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.0,0.4984740590030519,-0.331,0.0,0.326,1.1225,-0.662
hint_prob,527,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.7,0.47507629704984744,-0.313,0.0,0.335,1.1225,-0.626
hint_prob,528,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.15,0.47965412004069174,-0.362,0.0,0.3105,1.1225,-0.724
hint_prob,529,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.85,0.48677517802644965,-0.338,0.0,0.3225,1.1225,-0.676
hint_prob,530,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.3,0.491353001017294,-0.337,0.0,0.323,1.1225,-0.674
hint_prob,531,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.6,0.4638860630722279,-0.317,0.0,0.333,1.1225,-0.634
hint_prob,532,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.35,0.4715157680569685,-0.321,0.0,0.331,1.1225,-0.642
hint_prob,533,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.65,0.4745676500508647,-0.32,0.0,0.3315,1.1225,-0.64
hint_prob,534,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,50.2,0.5106815869786369,-0.332,0.0,0.3255,1.1225,-0.664
hint_prob,535,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.1,0.4893184130213632,-0.344,0.0,0.3195,1.1225,-0.688
hint_prob,536,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.75,0.49593082400813837,-0.325,0.0,0.329,1.1225,-0.65
hint_prob,537,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.55,0.4837232960325534,-0.304,0.0,0.3395,1.1225,-0.608
hint_prob,538,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.0,0.47812817904374366,-0.308,0.0,0.3375,1.1225,-0.616
hint_prob,539,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.7,0.48524923702950157,-0.354,0.0,0.3145,1.1225,-0.708
hint_prob,540,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.45,0.49287894201424215,-0.319,0.0,0.332,1.1225,-0.638
hint_prob,541,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.55,0.4837232960325534,-0.333,0.0,0.325,1.1225,-0.666
hint_prob,542,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.7,0.47507629704984744,-0.33,0.0,0.3265,1.1225,-0.66
hint_prob,543,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,44.3,0.4506612410986775,-0.31,0.0,0.3365,1.1225,-0.62
hint_prob,544,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.4,0.4923702950152594,-0.312,0.0,0.3355,1.1225,-0.624
hint_prob,545,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.15,0.5,-0.327,0.0,0.328,1.1225,-0.654
hint_prob,546,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.35,0.4816887080366226,-0.359,0.0,0.312,1.1225,-0.718
hint_prob,547,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.3,0.4811800610376399,-0.399,0.0,0.292,1.1225,-0.798
hint_prob,548,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.2,0.5005086469989828,-0.329,0.0,0.327,1.1225,-0.658
hint_prob,549,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.4,0.4923702950152594,-0.374,0.0,0.3045,1.1225,-0.748
hint_prob,550,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.8,0.4862665310274669,-0.332,0.0,0.3255,1.1225,-0.664
hint_prob,551,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.1,0.4994913530010173,-0.274,0.0,0.3545,1.1225,-0.548
hint_prob,552,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.55,0.47355035605289925,-0.329,0.0,0.327,1.1225,-0.658
hint_prob,553,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.7,0.48524923702950157,-0.303,0.0,0.34,1.1225,-0.606
hint_prob,554,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.4,0.4821973550356053,-0.355,0.0,0.314,1.1225,-0.71
hint_prob,555,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.7,0.48524923702950157,-0.34,0.0,0.3215,1.1225,-0.68
hint_prob,556,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.1,0.4893184130213632,-0.313,0.0,0.335,1.1225,-0.626
hint_prob,557,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,49.4,0.5025432349949135,-0.342,0.0,0.3205,1.1225,-0.684
hint_prob,558,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.6,0.48423194303153616,-0.291,0.0,0.346,1.1225,-0.582
hint_prob,559,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.6,0.4638860630722279,-0.353,0.0,0.315,1.1225,-0.706
hint_prob,560,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.95,0.4877924720244151,-0.34,0.0,0.3215,1.1225,-0.68
hint_prob,561,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.75,0.48575788402848424,-0.362,0.0,0.3105,1.1225,-0.724
hint_prob,562,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.25,0.4806714140386572,-0.34,0.0,0.3215,1.1225,-0.68
hint_prob,563,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.1,0.4893184130213632,-0.345,0.0,0.319,1.1225,-0.69
hint_prob,564,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.95,0.477619532044761,-0.34,0.0,0.3215,1.1225,-0.68
hint_prob,565,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.75,0.49593082400813837,-0.314,0.0,0.3345,1.1225,-0.628
hint_prob,566,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.55,0.47355035605289925,-0.318,0.0,0.3325,1.1225,-0.636
hint_prob,567,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.15,0.4898270600203459,-0.314,0.0,0.3345,1.1225,-0.628
hint_prob,568,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.3,0.47100712105798576,-0.329,0.0,0.327,1.1225,-0.658
hint_prob,569,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.9,0.47711088504577825,-0.322,0.0,0.3305,1.1225,-0.644
hint_prob,570,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.75,0.4755849440488301,-0.333,0.0,0.325,1.1225,-0.666
hint_prob,571,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.25,0.4908443540183113,-0.353,0.0,0.315,1.1225,-0.706
hint_prob,572,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.15,0.47965412004069174,-0.35,0.0,0.3165,1.1225,-0.7
hint_prob,573,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.5,0.4933875890132248,-0.33,0.0,0.3265,1.1225,-0.66
hint_prob,574,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.8,0.4862665310274669,-0.319,0.0,0.332,1.1225,-0.638
hint_prob,575,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.95,0.49796541200406924,-0.296,0.0,0.3435,1.1225,-0.592
hint_prob,576,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.65,0.4643947100712106,-0.307,0.0,0.338,1.1225,-0.614
hint_prob,577,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.55,0.4837232960325534,-0.347,0.0,0.318,1.1225,-0.694
hint_prob,578,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.1,0.47914547304170907,-0.328,0.0,0.3275,1.1225,-0.656
hint_prob,579,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.2,0.48016276703967453,-0.35,0.0,0.3165,1.1225,-0.7
hint_prob,580,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.05,0.48880976602238047,-0.298,0.0,0.3425,1.1225,-0.596
hint_prob,581,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.75,0.49593082400813837,-0.31,0.0,0.3365,1.1225,-0.62
hint_prob,582,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.8,0.49643947100712105,-0.31,0.0,0.3365,1.1225,-0.62
hint_prob,583,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.35,0.49186164801627674,-0.359,0.0,0.312,1.1225,-0.718
hint_prob,584,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.15,0.4694811800610376,-0.292,0.0,0.3455,1.1225,-0.584
hint_prob,585,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.8,0.4862665310274669,-0.344,0.0,0.3195,1.1225,-0.688
hint_prob,586,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.95,0.4877924720244151,-0.292,0.0,0.3455,1.1225,-0.584
hint_prob,587,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.6,0.48423194303153616,-0.334,0.0,0.3245,1.1225,-0.668
hint_prob,588,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.7,0.47507629704984744,-0.347,0.0,0.318,1.1225,-0.694
hint_prob,589,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.3,0.47100712105798576,-0.345,0.0,0.319,1.1225,-0.69
hint_prob,590,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.25,0.4806714140386572,-0.313,0.0,0.335,1.1225,-0.626
hint_prob,591,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.2,0.4699898270600204,-0.344,0.0,0.3195,1.1225,-0.688
hint_prob,592,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.35,0.4816887080366226,-0.343,0.0,0.32,1.1225,-0.686
hint_prob,593,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.6,0.48423194303153616,-0.35,0.0,0.3165,1.1225,-0.7
hint_prob,594,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.05,0.47863682604272634,-0.345,0.0,0.319,1.1225,-0.69
hint_prob,595,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.05,0.47863682604272634,-0.317,0.0,0.333,1.1225,-0.634
hint_prob,596,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.4,0.46185147507629704,-0.372,0.0,0.3055,1.1225,-0.744
hint_prob,597,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.9,0.4669379450661241,-0.36,0.0,0.3115,1.1225,-0.72
hint_prob,598,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.15,0.4694811800610376,-0.331,0.0,0.326,1.1225,-0.662
hint_prob,599,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.9,0.49745676500508645,-0.307,0.0,0.338,1.1225,-0.614
hint_prob,600,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.35,0.4715157680569685,-0.365,0.0,0.309,1.1225,-0.73
hint_prob,601,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.8,0.4760935910478128,-0.323,0.0,0.33,1.1225,-0.646
hint_prob,602,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.15,0.4694811800610376,-0.291,0.0,0.346,1.1225,-0.582
hint_prob,603,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.45,0.49287894201424215,-0.362,0.0,0.3105,1.1225,-0.724
hint_prob,604,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,45.55,0.4633774160732452,-0.321,0.0,0.331,1.1225,-0.642
hint_prob,605,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.95,0.477619532044761,-0.293,0.0,0.345,1.1225,-0.586
hint_prob,606,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.05,0.4684638860630722,-0.32,0.0,0.3315,1.1225,-0.64
hint_prob,607,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.65,0.49491353001017296,-0.31,0.0,0.3365,1.1225,-0.62
hint_prob,608,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.45,0.482706002034588,-0.329,0.0,0.327,1.1225,-0.658
hint_prob,609,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.5,0.4832146490335707,-0.326,0.0,0.3285,1.1225,-0.652
hint_prob,610,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.3,0.4811800610376399,-0.326,0.0,0.3285,1.1225,-0.652
hint_prob,611,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.0,0.4883011190233978,-0.301,0.0,0.341,1.1225,-0.602
hint_prob,612,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,47.6,0.48423194303153616,-0.362,0.0,0.3105,1.1225,-0.724
hint_prob,613,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.6,0.47405900305188203,-0.315,0.0,0.334,1.1225,-0.63
hint_prob,614,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,48.15,0.4898270600203459,-0.293,0.0,0.345,1.1225,-0.586
hint_prob,615,0.0,98.3,0.0,0.0,0.0,1.7,15.3,0.0,0,1,1,46.8,0.4760935910478128,-0.319,0.0,0.332,1.1225,-0.638
